"","DRYER_natura_root_16S_1_NA","DRYER_natura_root_16S_10_NA","DRYER_natura_root_16S_11_NA","DRYER_natura_root_16S_12_NA","DRYER_natura_root_16S_13_NA","DRYER_natura_root_16S_14_NA","DRYER_natura_root_16S_15_NA","DRYER_natura_root_16S_16_NA","DRYER_natura_root_16S_17_NA","DRYER_natura_root_16S_18_NA","DRYER_natura_root_16S_19_NA","DRYER_natura_root_16S_2_NA","DRYER_natura_root_16S_20_NA","DRYER_natura_root_16S_21_NA","DRYER_natura_root_16S_22_NA","DRYER_natura_root_16S_23_NA","DRYER_natura_root_16S_24_NA","DRYER_natura_root_16S_25_NA","DRYER_natura_root_16S_26_NA","DRYER_natura_root_16S_27_NA","DRYER_natura_root_16S_28_NA","DRYER_natura_root_16S_29_NA","DRYER_natura_root_16S_3_NA","DRYER_natura_root_16S_30_NA","DRYER_natura_root_16S_31_NA","DRYER_natura_root_16S_32_NA","DRYER_natura_root_16S_33_NA","DRYER_natura_root_16S_34_NA","DRYER_natura_root_16S_35_NA","DRYER_natura_root_16S_36_NA","DRYER_natura_root_16S_4_NA","DRYER_natura_root_16S_42_NA","DRYER_natura_root_16S_43_NA","DRYER_natura_root_16S_44_NA","DRYER_natura_root_16S_45_NA","DRYER_natura_root_16S_47_NA","DRYER_natura_root_16S_49_NA","DRYER_natura_root_16S_5_NA","DRYER_natura_root_16S_50_NA","DRYER_natura_root_16S_51_NA","DRYER_natura_root_16S_52_NA","DRYER_natura_root_16S_53_NA","DRYER_natura_root_16S_54_NA","DRYER_natura_root_16S_55_NA","DRYER_natura_root_16S_56_NA","DRYER_natura_root_16S_57_NA","DRYER_natura_root_16S_58_NA","DRYER_natura_root_16S_59_NA","DRYER_natura_root_16S_6_NA","DRYER_natura_root_16S_60_NA","DRYER_natura_root_16S_63_NA","DRYER_natura_root_16S_64_NA","DRYER_natura_root_16S_65_NA","DRYER_natura_root_16S_66_NA","DRYER_natura_root_16S_67_NA","DRYER_natura_root_16S_68_NA","DRYER_natura_root_16S_69_NA","DRYER_natura_root_16S_7_NA","DRYER_natura_root_16S_70_NA","DRYER_natura_root_16S_71_NA","DRYER_natura_root_16S_72_NA","DRYER_natura_root_16S_8_NA","DRYER_natura_root_16S_9_NA"
"M07280:134:000000000-KNDHG:1:2119:16582:17801_CONS_SUB_SUB",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0
"M07280:134:000000000-KNDHG:1:2115:8869:7786_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1101:26706:8081_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1119:23901:9061_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1106:14836:15479_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1101:10000:17098_CONS_SUB_SUB_CMP",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1118:9222:16606_CONS_SUB_SUB",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2114:27533:12411_CONS_SUB_SUB_CMP",0,2,14,13,40,51,0,31,21,6,21,8,26,13,10,18,2,6,11,3,8,3,8,6,3,3,5,4,18,7,0,0,3,33,11,8,0,3,7,27,16,40,5,3,4,3,6,2,7,0,26,25,23,6,4,28,13,0,32,33,10,0,7
"M07280:134:000000000-KNDHG:1:2104:15941:7006_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2111:17513:17036_CONS_SUB_SUB_CMP",0,1,0,1,1,1,0,1,0,2,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,6,2,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2109:13903:6988_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2107:22195:9208_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1102:18494:8417_CONS_SUB_SUB",3,3,3,2,14,7,0,13,13,18,6,3,4,6,9,10,2,0,7,5,0,2,0,8,0,2,3,0,0,9,20,0,5,4,2,3,0,0,3,16,6,15,0,2,0,0,2,0,3,0,0,0,9,2,6,14,3,5,14,7,2,0,0
"M07280:134:000000000-KNDHG:1:1112:20090:3943_CONS_SUB_SUB",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2118:11556:9960_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2116:20784:14134_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1112:23489:11001_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2111:13498:4180_CONS_SUB_SUB",0,0,0,0,0,0,2,0,0,0,0,8,0,2,2,1,0,0,0,0,0,2,1,0,0,0,2,0,0,7,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2115:10964:9832_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2114:6686:18165_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1115:18513:17738_CONS_SUB_SUB",0,0,6,2,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,205,0,0,0,0,0,2,0,2,0,0,309,0,0,0,2,4,0,0,0,0,0,3,0,0,0
"M07280:134:000000000-KNDHG:1:1107:6114:17539_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1119:21141:8850_CONS_SUB_SUB_CMP",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2117:18184:13330_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1118:13590:21090_CONS_SUB_SUB",0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,13,0,0,0,0,0,1,0,0,0,0
"M07280:134:000000000-KNDHG:1:1114:15411:18556_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1103:20535:12147_CONS_SUB_SUB",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1111:21890:13905_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1103:19628:17167_CONS_SUB_SUB",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1117:19360:14409_CONS_SUB_SUB",0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2106:8358:7668_CONS_SUB_SUB",0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2115:18305:13653_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"M07280:134:000000000-KNDHG:1:1106:7312:3694_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2115:15190:14511_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1103:16147:20824_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"M07280:134:000000000-KNDHG:1:1107:17095:12548_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,4,0,2,3,0,0,0
"M07280:134:000000000-KNDHG:1:1112:22557:14378_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2114:26097:8004_CONS_SUB_SUB_CMP",0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,1,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,2,0,3,0,0,7,0,2,7,3,1,0,0
"M07280:134:000000000-KNDHG:1:1115:2419:12387_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1117:19310:10417_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1115:22056:17371_CONS_SUB_SUB",0,2,1,0,0,1,0,3,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1102:10782:8791_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1102:12766:17715_CONS_SUB_SUB_CMP",9,57,0,18,20,6,82,11,46,27,36,120,45,48,0,5,12,34,12,10,119,35,0,0,58,35,78,62,22,60,126,544,0,49,30,49,0,31,5,10,43,0,5,0,61,24,7,0,98,0,14,37,128,6,33,71,101,12,11,14,12,17,11
"M07280:134:000000000-KNDHG:1:2115:10791:8755_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2117:7668:10681_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2101:19811:4791_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2112:25369:5273_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1114:24239:3676_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1108:23447:11348_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2106:8901:8163_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,1,0,1,0,10,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,3,0,8,0,0,0,2,1,10,7,0,7,1,5,5,0,6
"M07280:134:000000000-KNDHG:1:1104:20500:2336_CONS_SUB_SUB",0,0,26,0,0,121,0,22,0,0,16,55,27,15,0,17,21,10,397,203,90,17,31,10,35,42,30,43,38,29,22,0,47,143,0,0,0,9,0,87,22,19,61,0,0,16,13,12,0,0,36,116,27,17,23,26,14,0,25,82,22,0,0
"M07280:134:000000000-KNDHG:1:2107:20294:8213_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1103:3853:10428_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1112:22057:2373_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2104:14547:4470_CONS_SUB_SUB",0,0,0,0,0,0,0,0,4,0,2,0,1,6,0,0,0,0,1,12,0,0,0,1,0,0,5,0,2,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1119:24251:15416_CONS_SUB_SUB",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1108:14228:13940_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1110:18173:12903_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1112:12288:21963_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,50,1,0
"M07280:134:000000000-KNDHG:1:1108:21376:14126_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1112:18815:9256_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1119:21819:9581_CONS_SUB_SUB",0,3,2,0,1,2,2,0,0,2,1,0,2,2,0,0,1,4,1,0,9,1,0,0,0,2,0,12,0,5,9,2,4,0,3,0,0,0,10,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,5,11,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2106:14911:14624_CONS_SUB_SUB",0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1111:25021:11498_CONS_SUB_SUB",0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1119:6991:20488_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2106:7525:5986_CONS_SUB_SUB",1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1101:2326:13485_CONS_SUB_SUB",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1106:8540:9745_CONS_SUB_SUB",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2103:17158:23992_CONS_SUB_SUB",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2109:17955:15669_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2109:5850:5583_CONS_SUB_SUB",1,3,0,0,2,0,0,0,2,0,2,0,1,3,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,1,2,0,0
"M07280:134:000000000-KNDHG:1:1104:26559:6683_CONS_SUB_SUB",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2112:17161:4298_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1106:9274:18051_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1111:8158:2320_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1114:5996:4044_CONS_SUB_SUB_CMP",0,4,0,0,1,2,0,12,0,0,0,2,1,0,0,3,0,3,0,0,0,2,2,0,4,4,4,0,5,0,0,0,6,31,10,0,0,0,0,2,3,6,1,0,0,0,1,0,0,0,2,0,0,0,2,7,0,0,0,2,5,0,0
